#Time	Channel A	Channel B
#(s)	(V)	(V)
#
3.55071025	-0.01843318	-1.33381100
3.55404425	-0.01843318	-1.37958900
3.55737825	-0.01843318	-1.33381100
3.56071225	-0.01843318	-1.33381100
3.56404625	-0.00006104	-1.33381100
3.56738025	-0.00006104	-1.33381100
3.57071425	-0.00006104	-1.33381100
3.57404825	-0.00006104	-1.33381100
3.57738225	-0.01843318	-1.33381100
3.58071625	-0.00006104	-1.33381100
3.58405025	-0.01843318	-1.33381100
3.58738425	-0.00006104	-1.33381100
3.59071825	-0.00006104	-1.33381100
3.59405225	-0.00006104	-1.33381100
3.59738625	-0.00006104	-1.33381100
3.60072025	-0.00006104	-1.33381100
3.60405425	-0.00006104	-1.33381100
3.60738825	-0.00006104	-1.33381100
3.61072225	-0.00006104	-1.33381100
3.61405625	-0.00006104	-1.33381100
3.61739025	-0.00006104	-1.33381100
3.62072425	-0.00006104	-1.33381100
3.62405825	-0.00006104	-1.33381100
3.62739225	-0.00006104	-1.33381100
3.63072625	-0.00006104	-1.33381100
3.63406025	-0.00006104	-1.33381100
3.63739425	-0.00006104	-1.28818600
3.64072825	0.01831111	-1.28818600
3.64406225	0.01831111	-1.33381100
3.64739625	-0.00006104	-1.33381100
3.65073025	-0.00006104	-1.33381100
3.65406425	0.01831111	-1.28818600
3.65739825	0.01831111	-1.33381100
3.66073225	0.01831111	-1.28818600
3.66406625	-0.00006104	-1.28818600
3.66740025	-0.00006104	-1.28818600
3.67073425	-0.00006104	-1.28818600
3.67406825	0.01831111	-1.28818600
3.67740225	0.01831111	-1.28818600
3.68073625	0.01831111	-1.28818600
3.68407025	0.01831111	-1.28818600
3.68740425	0.01831111	-1.28818600
3.69073825	0.03668325	-1.28818600
3.69407225	0.01831111	-1.28818600
3.69740625	-0.00006104	-1.28818600
3.70074025	0.01831111	-1.28818600
3.70407425	-0.00006104	-1.28818600
3.70740825	0.01831111	-1.28818600
3.71074225	0.01831111	-1.28818600
3.71407625	0.01831111	-1.28818600
3.71741025	0.01831111	-1.28818600
3.72074425	0.01831111	-1.28818600
3.72407825	-0.00006104	-1.28818600
3.72741225	0.01831111	-1.28818600
3.73074625	-0.00006104	-1.24240900
3.73408025	0.01831111	-1.28818600
3.73741425	0.01831111	-1.24240900
3.74074825	0.01831111	-1.28818600
3.74408225	-0.00006104	-1.24240900
3.74741625	0.01831111	-1.24240900
3.75075025	-0.00006104	-1.24240900
3.75408425	0.03668325	-1.28818600
3.75741825	0.01831111	-1.24240900
3.76075225	0.01831111	-1.28818600
3.76408625	0.01831111	-1.24240900
3.76742025	0.01831111	-1.24240900
3.77075425	0.01831111	-1.24240900
3.77408825	-0.00006104	-1.24240900
3.77742225	0.01831111	-1.24240900
3.78075625	0.01831111	-1.24240900
3.78409025	0.01831111	-1.24240900
3.78742425	0.01831111	-1.19678300
3.79075825	0.01831111	-1.24240900
3.79409225	-0.00006104	-1.24240900
3.79742625	-0.00006104	-1.24240900
3.80076025	-0.00006104	-1.24240900
3.80409425	0.01831111	-1.24240900
3.80742825	0.01831111	-1.24240900
3.81076225	-0.00006104	-1.24240900
3.81409625	-0.00006104	-1.24240900
3.81743025	0.01831111	-1.24240900
3.82076425	0.01831111	-1.24240900
3.82409825	-0.00006104	-1.19678300
3.82743225	-0.00006104	-1.24240900
3.83076625	-0.00006104	-1.19678300
3.83410025	-0.00006104	-1.19678300
3.83743425	-0.00006104	-1.19678300
3.84076825	-0.00006104	-1.19678300
3.84410225	-0.00006104	-1.19678300
3.84743625	-0.00006104	-1.19678300
3.85077025	-0.00006104	-1.19678300
3.85410425	-0.01843318	-1.19678300
3.85743825	-0.01843318	-1.19678300
3.86077225	-0.00006104	-1.19678300
3.86410625	-0.00006104	-1.19678300
3.86744025	-0.00006104	-1.19678300
3.87077425	-0.00006104	-1.19678300
3.87410825	-0.00006104	-1.19678300
3.87744225	-0.00006104	-1.19678300
3.88077625	-0.00006104	-1.19678300
3.88411025	-0.00006104	-1.19678300
3.88744425	-0.01843318	-1.19678300
3.89077825	-0.01843318	-1.19678300
3.89411225	-0.00006104	-1.19678300
3.89744625	-0.01843318	-1.15100600
3.90078025	-0.01843318	-1.15100600
3.90411425	-0.00006104	-1.19678300
3.90744825	-0.01843318	-1.19678300
3.91078225	-0.01843318	-1.15100600
3.91411625	-0.01843318	-1.15100600
3.91745025	-0.00006104	-1.15100600
3.92078425	-0.01843318	-1.15100600
3.92411825	-0.01843318	-1.15100600
3.92745225	-0.01843318	-1.15100600
3.93078625	-0.01843318	-1.15100600
3.93412025	-0.00006104	-1.15100600
3.93745425	-0.01843318	-1.15100600
3.94078825	-0.00006104	-1.15100600
3.94412225	-0.00006104	-1.15100600
3.94745625	-0.01843318	-1.15100600
3.95079025	-0.00006104	-1.15100600
3.95412425	-0.01843318	-1.15100600
3.95745825	-0.00006104	-1.15100600
3.96079225	-0.00006104	-1.15100600
3.96412625	-0.00006104	-1.15100600
3.96746025	-0.00006104	-1.15100600
3.97079425	-0.01843318	-1.15100600
3.97412825	-0.01843318	-1.15100600
3.97746225	-0.01843318	-1.15100600
3.98079625	-0.01843318	-1.15100600
3.98413025	-0.01843318	-1.15100600
3.98746425	-0.01843318	-1.15100600
3.99079825	-0.01843318	-1.15100600
3.99413225	-0.01843318	-1.15100600
3.99746625	-0.01843318	-1.15100600
4.00080025	-0.01843318	-1.15100600
4.00413425	-0.01843318	-1.15100600
4.00746825	-0.01843318	-1.15100600
4.01080225	-0.01843318	-1.15100600
4.01413625	-0.01843318	-1.10538000
4.01747025	-0.03680532	-1.10538000
4.02080425	-0.01843318	-1.10538000
4.02413825	-0.01843318	-1.10538000
4.02747225	-0.03680532	-1.10538000
4.03080625	-0.01843318	-1.10538000
4.03414025	-0.01843318	-1.10538000
4.03747425	-0.01843318	-1.10538000
4.04080825	-0.01843318	-1.10538000
4.04414225	-0.03680532	-1.10538000
4.04747625	-0.01843318	-1.10538000
4.05081025	-0.03680532	-1.10538000
4.05414425	-0.01843318	-1.10538000
4.05747825	-0.01843318	-1.10538000
4.06081225	-0.01843318	-1.10538000
4.06414625	-0.01843318	-1.10538000
4.06748025	-0.01843318	-1.10538000
4.07081425	-0.01843318	-1.10538000
4.07414825	-0.01843318	-1.10538000
4.07748225	-0.01843318	-1.10538000
4.08081625	-0.01843318	-1.10538000
4.08415025	-0.01843318	-1.10538000
4.08748425	-0.01843318	-1.10538000
4.09081825	-0.01843318	-1.10538000
4.09415225	-0.01843318	-1.10538000
4.09748625	-0.01843318	-1.10538000
4.10082025	-0.01843318	-1.10538000
4.10415425	-0.01843318	-1.10538000
4.10748825	-0.01843318	-1.05975500
4.11082225	-0.01843318	-1.10538000
4.11415625	-0.01843318	-1.10538000
4.11749025	-0.01843318	-1.05975500
4.12082425	-0.01843318	-1.05975500
4.12415825	-0.01843318	-1.05975500
4.12749225	-0.01843318	-1.10538000
4.13082625	-0.01843318	-1.05975500
4.13416025	-0.01843318	-1.05975500
4.13749425	-0.01843318	-1.05975500
4.14082825	-0.01843318	-1.05975500
4.14416225	-0.01843318	-1.05975500
4.14749625	-0.03680532	-1.05975500
4.15083025	-0.03680532	-1.05975500
4.15416425	-0.01843318	-1.05975500
4.15749825	-0.03680532	-1.05975500
4.16083225	-0.03680532	-1.05975500
4.16416625	-0.03680532	-1.05975500
4.16750025	-0.03680532	-1.05975500
4.17083425	-0.03680532	-1.05975500
4.17416825	-0.03680532	-1.05975500
4.17750225	-0.03680532	-1.05975500
4.18083625	-0.03680532	-1.05975500
4.18417025	-0.03680532	-1.05975500
4.18750425	-0.03680532	-1.05975500
4.19083825	-0.03680532	-1.05975500
4.19417225	-0.03680532	-1.05975500
4.19750625	-0.03680532	-1.05975500
4.20084025	-0.03680532	-1.05975500
4.20417425	-0.03680532	-1.05975500
4.20750825	-0.03680532	-1.05975500
4.21084225	-0.03680532	-1.05975500
4.21417625	-0.03680532	-1.01397800
4.21751025	-0.03680532	-1.01397800
4.22084425	-0.03680532	-1.05975500
4.22417825	-0.03680532	-1.01397800
4.22751225	-0.03680532	-1.05975500
4.23084625	-0.03680532	-1.01397800
4.23418025	-0.03680532	-1.05975500
4.23751425	-0.03680532	-1.01397800
4.24084825	-0.03680532	-1.01397800
4.24418225	-0.03680532	-1.01397800
4.24751625	-0.03680532	-1.05975500
4.25085025	-0.03680532	-0.96835230
4.25418425	-0.03680532	-1.01397800
4.25751825	-0.03680532	-1.01397800
4.26085225	-0.03680532	-1.01397800
4.26418625	-0.03680532	-0.96835230
4.26752025	-0.03680532	-0.96835230
4.27085425	-0.03680532	-0.96835230
4.27418825	-0.01843318	-1.01397800
4.27752225	-0.01843318	-1.01397800
4.28085625	-0.01843318	-0.96835230
4.28419025	-0.01843318	-0.96835230
4.28752425	-0.03680532	-1.01397800
4.29085825	-0.01843318	-0.96835230
4.29419225	-0.01843318	-1.01397800
4.29752625	-0.01843318	-0.96835230
4.30086025	-0.01843318	-0.96835230
4.30419425	-0.01843318	-0.96835230
4.30752825	-0.01843318	-0.96835230
4.31086225	-0.03680532	-0.96835230
4.31419625	-0.01843318	-0.96835230
4.31753025	-0.01843318	-0.96835230
4.32086425	-0.01843318	-0.96835230
4.32419825	-0.01843318	-0.96835230
4.32753225	-0.01843318	-0.96835230
4.33086625	-0.01843318	-0.96835230
4.33420025	-0.01843318	-0.96835230
4.33753425	-0.01843318	-0.96835230
4.34086825	-0.01843318	-0.96835230
4.34420225	-0.01843318	-0.96835230
4.34753625	-0.01843318	-0.96835230
4.35087025	-0.01843318	-0.96835230
4.35420425	-0.01843318	-0.96835230
4.35753825	-0.01843318	-0.96835230
4.36087225	-0.01843318	-0.96835230
4.36420625	-0.01843318	-0.92257450
4.36754025	-0.03680532	-0.96835230
4.37087425	-0.01843318	-0.96835230
4.37420825	-0.01843318	-0.96835230
4.37754225	-0.01843318	-0.92257450
4.38087625	-0.01843318	-0.92257450
4.38421025	-0.03680532	-0.92257450
4.38754425	-0.01843318	-0.92257450
4.39087825	-0.01843318	-0.96835230
4.39421225	-0.01843318	-0.92257450
4.39754625	-0.01843318	-0.96835230
4.40088025	-0.01843318	-0.92257450
4.40421425	-0.01843318	-0.92257450
4.40754825	-0.00006104	-0.92257450
4.41088225	-0.00006104	-0.92257450
4.41421625	-0.01843318	-0.92257450
4.41755025	-0.00006104	-0.92257450
4.42088425	-0.00006104	-0.92257450
4.42421825	-0.00006104	-0.92257450
4.42755225	-0.00006104	-0.92257450
4.43088625	-0.00006104	-0.92257450
4.43422025	-0.00006104	-0.92257450
4.43755425	-0.00006104	-0.92257450
4.44088825	-0.00006104	-0.92257450
4.44422225	-0.00006104	-0.92257450
4.44755625	-0.00006104	-0.92257450
4.45089025	-0.00006104	-0.92257450
4.45422425	0.01831111	-0.92257450
4.45755825	0.01831111	-0.92257450
4.46089225	0.01831111	-0.92257450
4.46422625	-0.00006104	-0.87694940
4.46756025	-0.00006104	-0.87694940
4.47089425	0.01831111	-0.92257450
4.47422825	-0.00006104	-0.92257450
4.47756225	-0.00006104	-0.92257450
4.48089626	0.01831111	-0.87694940
4.48423026	-0.00006104	-0.87694940
4.48756426	-0.00006104	-0.87694940
4.49089826	-0.00006104	-0.87694940
4.49423226	-0.00006104	-0.87694940
4.49756626	-0.00006104	-0.87694940
4.50090026	-0.00006104	-0.87694940
4.50423426	-0.00006104	-0.87694940
4.50756826	-0.00006104	-0.87694940
4.51090226	-0.00006104	-0.87694940
4.51423626	-0.00006104	-0.87694940
4.51757026	-0.00006104	-0.87694940
4.52090426	-0.00006104	-0.87694940
4.52423826	-0.00006104	-0.87694940
4.52757226	-0.00006104	-0.87694940
4.53090626	-0.00006104	-0.87694940
4.53424026	-0.00006104	-0.87694940
4.53757426	-0.00006104	-0.87694940
4.54090826	-0.00006104	-0.83117160
4.54424226	-0.00006104	-0.87694940
4.54757626	-0.00006104	-0.87694940
4.55091026	-0.00006104	-0.83117160
4.55424426	-0.00006104	-0.87694940
4.55757826	-0.00006104	-0.87694940
4.56091226	-0.01843318	-0.87694940
4.56424626	-0.00006104	-0.83117160
4.56758026	-0.00006104	-0.83117160
4.57091426	-0.00006104	-0.83117160
4.57424826	-0.00006104	-0.83117160
4.57758226	-0.00006104	-0.83117160
4.58091626	-0.00006104	-0.87694940
4.58425026	-0.00006104	-0.83117160
4.58758426	-0.00006104	-0.83117160
4.59091826	-0.00006104	-0.83117160
4.59425226	-0.00006104	-0.83117160
4.59758626	-0.00006104	-0.83117160
4.60092026	-0.00006104	-0.83117160
4.60425426	-0.00006104	-0.83117160
4.60758826	-0.00006104	-0.83117160
4.61092226	-0.00006104	-0.83117160
4.61425626	-0.00006104	-0.83117160
4.61759026	-0.00006104	-0.83117160
4.62092426	-0.00006104	-0.83117160
4.62425826	-0.01843318	-0.78554640
4.62759226	-0.01843318	-0.78554640
4.63092626	-0.01843318	-0.83117160
4.63426026	-0.01843318	-0.83117160
4.63759426	-0.01843318	-0.83117160
4.64092826	-0.01843318	-0.78554640
4.64426226	-0.01843318	-0.78554640
4.64759626	-0.01843318	-0.78554640
4.65093026	-0.01843318	-0.78554640
4.65426426	-0.01843318	-0.78554640
4.65759826	-0.03680532	-0.78554640
4.66093226	-0.03680532	-0.78554640
4.66426626	-0.03680532	-0.78554640
4.66760026	-0.03680532	-0.78554640
4.67093426	-0.03680532	-0.78554640
4.67426826	-0.03680532	-0.78554640
4.67760226	-0.01843318	-0.78554640
4.68093626	-0.01843318	-0.78554640
4.68427026	-0.03680532	-0.78554640
4.68760426	-0.01843318	-0.78554640
4.69093826	-0.03680532	-0.78554640
4.69427226	-0.03680532	-0.78554640
4.69760626	-0.03680532	-0.78554640
4.70094026	-0.03680532	-0.78554640
4.70427426	-0.01843318	-0.78554640
4.70760826	-0.01843318	-0.78554640
4.71094226	-0.01843318	-0.78554640
4.71427626	-0.01843318	-0.78554640
4.71761026	-0.03680532	-0.78554640
4.72094426	-0.01843318	-0.78554640
4.72427826	-0.01843318	-0.78554640
4.72761226	-0.01843318	-0.78554640
4.73094626	-0.01843318	-0.78554640
4.73428026	-0.01843318	-0.78554640
4.73761426	-0.01843318	-0.78554640
4.74094826	-0.00006104	-0.78554640
4.74428226	-0.00006104	-0.78554640
4.74761626	-0.00006104	-0.78554640
4.75095026	-0.00006104	-0.78554640
4.75428426	-0.00006104	-0.78554640
4.75761826	-0.00006104	-0.78554640
4.76095226	-0.00006104	-0.73992130
4.76428626	-0.00006104	-0.78554640
4.76762026	-0.00006104	-0.78554640
4.77095426	0.01831111	-0.78554640
4.77428826	0.01831111	-0.73992130
4.77762226	-0.00006104	-0.73992130
4.78095626	0.01831111	-0.73992130
4.78429026	0.01831111	-0.73992130
4.78762426	-0.00006104	-0.73992130
4.79095826	-0.00006104	-0.73992130
4.79429226	-0.00006104	-0.73992130
4.79762626	-0.00006104	-0.73992130
4.80096026	-0.00006104	-0.73992130
4.80429426	0.01831111	-0.73992130
4.80762826	-0.00006104	-0.73992130
4.81096226	-0.00006104	-0.73992130
4.81429626	0.01831111	-0.73992130
4.81763026	-0.00006104	-0.69414350
4.82096426	-0.00006104	-0.69414350
4.82429826	-0.00006104	-0.73992130
4.82763226	-0.00006104	-0.73992130
4.83096626	-0.00006104	-0.69414350
4.83430026	-0.00006104	-0.73992130
4.83763426	-0.00006104	-0.69414350
4.84096826	-0.00006104	-0.73992130
4.84430226	-0.00006104	-0.73992130
4.84763626	0.01831111	-0.69414350
4.85097026	-0.00006104	-0.69414350
4.85430426	-0.00006104	-0.69414350
4.85763826	-0.00006104	-0.69414350
4.86097226	-0.00006104	-0.69414350
4.86430626	-0.00006104	-0.69414350
4.86764026	-0.00006104	-0.69414350
4.87097426	-0.00006104	-0.69414350
4.87430826	0.01831111	-0.69414350
4.87764226	-0.00006104	-0.69414350
4.88097626	-0.00006104	-0.69414350
4.88431026	-0.00006104	-0.69414350
4.88764426	-0.00006104	-0.69414350
4.89097826	0.01831111	-0.69414350
4.89431226	-0.00006104	-0.69414350
4.89764626	-0.00006104	-0.69414350
4.90098026	0.01831111	-0.69414350
4.90431426	0.01831111	-0.69414350
4.90764826	0.01831111	-0.69414350
4.91098226	0.01831111	-0.69414350
4.91431626	0.01831111	-0.69414350
4.91765026	0.01831111	-0.69414350
4.92098426	0.01831111	-0.69414350
4.92431826	0.03668325	-0.69414350
4.92765226	0.01831111	-0.69414350
4.93098626	0.01831111	-0.69414350
4.93432026	0.01831111	-0.64851830
4.93765426	0.01831111	-0.69414350
4.94098826	0.01831111	-0.69414350
4.94432226	0.01831111	-0.69414350
4.94765626	0.03668325	-0.69414350
4.95099026	0.03668325	-0.69414350
4.95432426	0.01831111	-0.69414350
4.95765826	0.01831111	-0.69414350
4.96099226	0.01831111	-0.64851830
4.96432626	0.01831111	-0.69414350
4.96766026	0.01831111	-0.64851830
4.97099426	0.01831111	-0.64851830
4.97432826	0.01831111	-0.69414350
4.97766226	0.01831111	-0.64851830
4.98099626	0.01831111	-0.64851830
4.98433026	0.01831111	-0.64851830
4.98766426	0.01831111	-0.64851830
4.99099826	0.01831111	-0.60274060
4.99433226	0.01831111	-0.64851830
4.99766626	0.01831111	-0.60274060
5.00100026	0.01831111	-0.69414350
5.00433426	-0.00006104	-0.60274060
5.00766826	0.01831111	-0.60274060
5.01100226	0.01831111	-0.60274060
5.01433626	0.01831111	-0.60274060
5.01767026	-0.00006104	-0.60274060
5.02100426	0.01831111	-0.60274060
5.02433826	-0.00006104	-0.60274060
5.02767226	0.01831111	-0.64851830
5.03100626	0.01831111	-0.60274060
5.03434026	-0.00006104	-0.60274060
5.03767426	-0.00006104	-0.60274060
5.04100826	-0.00006104	-0.60274060
5.04434226	0.01831111	-0.60274060
5.04767626	0.01831111	-0.60274060
5.05101026	0.01831111	-0.60274060
5.05434426	-0.00006104	-0.60274060
5.05767826	-0.00006104	-0.60274060
5.06101226	-0.00006104	-0.60274060
5.06434626	-0.00006104	-0.60274060
5.06768026	-0.00006104	-0.60274060
5.07101426	-0.00006104	-0.60274060
5.07434826	-0.00006104	-0.60274060
5.07768226	-0.00006104	-0.60274060
5.08101626	-0.00006104	-0.60274060
5.08435026	-0.00006104	-0.60274060
5.08768426	0.01831111	-0.60274060
5.09101826	-0.00006104	-0.60274060
5.09435226	-0.00006104	-0.60274060
5.09768626	-0.00006104	-0.60274060
5.10102026	-0.00006104	-0.60274060
5.10435426	-0.00006104	-0.60274060
5.10768826	-0.00006104	-0.55711540
5.11102226	-0.00006104	-0.60274060
5.11435626	-0.00006104	-0.55711540
5.11769026	-0.00006104	-0.55711540
5.12102426	-0.00006104	-0.55711540
5.12435826	-0.00006104	-0.55711540
5.12769226	-0.00006104	-0.55711540
5.13102626	-0.00006104	-0.60274060
5.13436026	-0.00006104	-0.55711540
5.13769426	-0.00006104	-0.55711540
5.14102826	-0.00006104	-0.55711540
5.14436226	-0.00006104	-0.55711540
5.14769626	-0.00006104	-0.55711540
5.15103026	-0.00006104	-0.55711540
5.15436426	-0.00006104	-0.55711540
5.15769826	-0.00006104	-0.55711540
5.16103226	-0.01843318	-0.55711540
5.16436626	-0.01843318	-0.55711540
5.16770026	-0.01843318	-0.55711540
5.17103426	-0.01843318	-0.55711540
5.17436826	-0.01843318	-0.55711540
5.17770226	-0.01843318	-0.51149020
5.18103626	-0.01843318	-0.55711540
5.18437026	-0.01843318	-0.51149020
5.18770426	-0.01843318	-0.55711540
5.19103826	-0.01843318	-0.55711540
5.19437226	-0.00006104	-0.51149020
5.19770626	-0.01843318	-0.55711540
5.20104026	-0.01843318	-0.51149020
5.20437426	-0.00006104	-0.55711540
5.20770826	-0.01843318	-0.51149020
5.21104226	-0.00006104	-0.51149020
5.21437626	-0.00006104	-0.51149020
5.21771026	-0.00006104	-0.51149020
5.22104426	-0.00006104	-0.51149020
5.22437826	-0.00006104	-0.51149020
5.22771226	-0.00006104	-0.51149020
5.23104626	-0.00006104	-0.51149020
5.23438026	-0.00006104	-0.51149020
5.23771426	-0.00006104	-0.51149020
5.24104826	-0.00006104	-0.51149020
5.24438226	-0.00006104	-0.51149020
5.24771626	-0.00006104	-0.51149020
5.25105026	-0.00006104	-0.51149020
5.25438426	-0.00006104	-0.51149020
5.25771826	-0.00006104	-0.51149020
5.26105226	-0.00006104	-0.51149020
5.26438626	-0.00006104	-0.51149020
5.26772026	-0.00006104	-0.51149020
5.27105426	-0.00006104	-0.51149020
5.27438826	-0.00006104	-0.46571250
5.27772226	-0.00006104	-0.46571250
5.28105626	-0.00006104	-0.46571250
5.28439026	-0.00006104	-0.51149020
5.28772426	-0.00006104	-0.51149020
5.29105826	-0.00006104	-0.46571250
5.29439226	-0.00006104	-0.46571250
5.29772626	-0.00006104	-0.46571250
5.30106026	-0.00006104	-0.46571250
5.30439426	-0.00006104	-0.46571250
5.30772826	-0.00006104	-0.46571250
5.31106226	-0.00006104	-0.46571250
5.31439626	-0.00006104	-0.46571250
5.31773026	-0.00006104	-0.46571250
5.32106426	-0.00006104	-0.46571250
5.32439826	-0.00006104	-0.42008730
5.32773226	-0.00006104	-0.46571250
5.33106626	-0.00006104	-0.42008730
5.33440026	-0.00006104	-0.46571250
5.33773426	-0.00006104	-0.42008730
5.34106826	-0.00006104	-0.46571250
5.34440226	-0.00006104	-0.42008730
5.34773626	-0.00006104	-0.46571250
5.35107026	-0.00006104	-0.46571250
5.35440426	-0.00006104	-0.42008730
5.35773826	-0.00006104	-0.46571250
5.36107226	-0.00006104	-0.42008730
5.36440626	0.01831111	-0.42008730
5.36774026	0.01831111	-0.42008730
5.37107426	-0.00006104	-0.42008730
5.37440826	0.01831111	-0.42008730
5.37774226	0.01831111	-0.42008730
5.38107626	-0.00006104	-0.42008730
5.38441026	0.01831111	-0.42008730
5.38774426	-0.00006104	-0.42008730
5.39107826	0.01831111	-0.42008730
5.39441226	-0.00006104	-0.46571250
5.39774626	-0.00006104	-0.42008730
5.40108026	0.01831111	-0.42008730
5.40441426	0.01831111	-0.42008730
5.40774826	0.01831111	-0.42008730
5.41108226	0.01831111	-0.42008730
5.41441626	0.01831111	-0.42008730
5.41775026	0.01831111	-0.42008730
5.42108426	0.01831111	-0.42008730
5.42441826	0.01831111	-0.42008730
5.42775226	0.01831111	-0.42008730
5.43108626	0.01831111	-0.42008730
5.43442026	0.01831111	-0.42008730
5.43775426	0.01831111	-0.42008730
5.44108826	-0.00006104	-0.37430950
5.44442226	0.01831111	-0.42008730
5.44775626	0.01831111	-0.42008730
5.45109026	-0.00006104	-0.42008730
5.45442426	0.01831111	-0.37430950
5.45775826	-0.00006104	-0.37430950
5.46109226	-0.00006104	-0.37430950
5.46442626	-0.00006104	-0.42008730
5.46776026	0.01831111	-0.42008730
5.47109426	-0.00006104	-0.37430950
5.47442826	-0.00006104	-0.42008730
5.47776226	-0.00006104	-0.37430950
5.48109626	-0.00006104	-0.37430950
5.48443026	-0.00006104	-0.37430950
5.48776426	-0.00006104	-0.37430950
5.49109826	0.01831111	-0.37430950
5.49443226	-0.00006104	-0.37430950
5.49776626	-0.00006104	-0.37430950
5.50110026	-0.00006104	-0.37430950
